htno,sem,subcode,subname,internal,external,marks,dept
15NG1A0114,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,45,63,ECE
15NG1A0115,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,24,43,67,ECE
15NG1A0115,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,25,52,77,ECE
15NG1A0115,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,31,61,ECE
15NG1A0115,III-I SEM,RT31014,ENGINEERING GEOLOGY,27,30,57,ECE
15NG1A0115,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,27,33,60,ECE
15NG1A0115,III-I SEM,RT31016,IPR & PATENTS,22,39,61,ECE
15NG1A0115,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,24,48,72,ECE
15NG1A0115,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,46,64,ECE
15NG1A0117,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,18,24,42,ECE
15NG1A0117,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,22,15,37,ECE
15NG1A0117,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,28,24,52,ECE
15NG1A0117,III-I SEM,RT31014,ENGINEERING GEOLOGY,26,38,64,ECE
15NG1A0117,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,22,33,55,ECE
15NG1A0117,III-I SEM,RT31016,IPR & PATENTS,23,30,53,ECE
15NG1A0117,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,19,47,66,ECE
15NG1A0117,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,47,65,ECE
15NG1A0118,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,19,5,24,ECE
15NG1A0118,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,26,13,39,ECE
15NG1A0118,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,27,18,45,ECE
15NG1A0118,III-I SEM,RT31014,ENGINEERING GEOLOGY,23,12,35,ECE
15NG1A0118,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,25,24,49,ECE
15NG1A0118,III-I SEM,RT31016,IPR & PATENTS,23,27,50,ECE
15NG1A0118,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,17,44,61,ECE
15NG1A0118,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,42,59,ECE
15NG1A0119,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,22,13,35,ECE
15NG1A0119,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,28,31,59,ECE
15NG1A0119,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,45,75,ECE
15NG1A0119,III-I SEM,RT31014,ENGINEERING GEOLOGY,24,36,60,ECE
15NG1A0119,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,29,26,55,ECE
15NG1A0119,III-I SEM,RT31016,IPR & PATENTS,23,44,67,ECE
15NG1A0119,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,17,45,62,ECE
15NG1A0119,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,44,61,ECE
15NG1A0120,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,24,35,59,ECE
15NG1A0120,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,28,34,62,ECE
15NG1A0120,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,28,31,59,ECE
15NG1A0120,III-I SEM,RT31014,ENGINEERING GEOLOGY,25,30,55,ECE
15NG1A0120,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,26,46,72,ECE
15NG1A0120,III-I SEM,RT31016,IPR & PATENTS,25,57,82,ECE
15NG1A0120,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,46,64,ECE
15NG1A0120,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,48,65,ECE
15NG1A0121,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,15,0,15,ECE
15NG1A0121,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,22,24,46,ECE
15NG1A0121,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,28,26,54,ECE
15NG1A0121,III-I SEM,RT31014,ENGINEERING GEOLOGY,17,36,53,ECE
15NG1A0121,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,21,34,55,ECE
15NG1A0121,III-I SEM,RT31016,IPR & PATENTS,22,37,59,ECE
15NG1A0121,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,17,44,61,ECE
15NG1A0121,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,40,58,ECE
15NG1A0124,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,17,33,50,ECE
15NG1A0124,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,24,33,57,ECE
15NG1A0124,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,46,76,ECE
15NG1A0124,III-I SEM,RT31014,ENGINEERING GEOLOGY,20,30,50,ECE
15NG1A0124,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,24,35,59,ECE
15NG1A0124,III-I SEM,RT31016,IPR & PATENTS,19,34,53,ECE
15NG1A0124,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,17,45,62,ECE
15NG1A0124,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,42,59,ECE
15NG1A0126,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,20,46,66,ECE
15NG1A0126,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,22,37,59,ECE
15NG1A0126,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,27,34,61,ECE
15NG1A0126,III-I SEM,RT31014,ENGINEERING GEOLOGY,20,30,50,ECE
15NG1A0126,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,26,29,55,ECE
15NG1A0126,III-I SEM,RT31016,IPR & PATENTS,20,33,53,ECE
15NG1A0126,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,22,47,69,ECE
15NG1A0126,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,44,62,ECE
15NG1A0127,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,16,8,24,ECE
15NG1A0127,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,28,57,85,ECE
15NG1A0127,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,27,16,43,ECE
15NG1A0127,III-I SEM,RT31014,ENGINEERING GEOLOGY,27,29,56,ECE
15NG1A0127,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,27,32,59,ECE
15NG1A0127,III-I SEM,RT31016,IPR & PATENTS,24,50,74,ECE
15NG1A0127,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,23,43,66,ECE
15NG1A0127,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,42,60,ECE
15NG1A0128,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,19,65,84,ECE
15NG1A0128,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,29,32,61,ECE
15NG1A0128,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,46,76,ECE
15NG1A0128,III-I SEM,RT31014,ENGINEERING GEOLOGY,22,43,65,ECE
15NG1A0128,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,27,32,59,ECE
15NG1A0128,III-I SEM,RT31016,IPR & PATENTS,19,36,55,ECE
15NG1A0128,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,19,44,63,ECE
15NG1A0128,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,44,62,ECE
15NG1A0129,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,21,38,59,ECE
15NG1A0129,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,27,30,57,ECE
15NG1A0129,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,28,61,89,ECE
15NG1A0129,III-I SEM,RT31014,ENGINEERING GEOLOGY,22,34,56,ECE
15NG1A0129,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,20,29,49,ECE
15NG1A0129,III-I SEM,RT31016,IPR & PATENTS,23,32,55,ECE
15NG1A0129,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,19,44,63,ECE
15NG1A0129,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,42,59,ECE
15NG1A0130,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,21,17,38,ECE
15NG1A0130,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,23,24,47,ECE
15NG1A0130,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,12,42,ECE
15NG1A0130,III-I SEM,RT31014,ENGINEERING GEOLOGY,25,25,50,ECE
15NG1A0130,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,20,24,44,ECE
15NG1A0130,III-I SEM,RT31016,IPR & PATENTS,20,32,52,ECE
15NG1A0130,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,22,45,67,ECE
15NG1A0130,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,43,60,ECE
15NG1A0131,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,25,17,42,ECE
15NG1A0131,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,27,32,59,ECE
15NG1A0131,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,27,12,39,ECE
15NG1A0131,III-I SEM,RT31014,ENGINEERING GEOLOGY,24,24,48,ECE
15NG1A0131,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,26,31,57,ECE
15NG1A0131,III-I SEM,RT31016,IPR & PATENTS,20,48,68,ECE
15NG1A0131,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,44,62,ECE
15NG1A0131,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,42,59,ECE
15NG1A0132,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,14,11,25,ECE
15NG1A0132,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,13,3,16,ECE
15NG1A0132,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,25,16,41,ECE
15NG1A0132,III-I SEM,RT31014,ENGINEERING GEOLOGY,14,36,50,ECE
15NG1A0132,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,19,31,50,ECE
15NG1A0132,III-I SEM,RT31016,IPR & PATENTS,20,28,48,ECE
15NG1A0132,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,16,42,58,ECE
15NG1A0132,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,41,58,ECE
15NG1A0133,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,21,29,50,ECE
15NG1A0133,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,27,36,63,ECE
15NG1A0133,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,55,85,ECE
15NG1A0133,III-I SEM,RT31014,ENGINEERING GEOLOGY,24,34,58,ECE
15NG1A0133,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,28,29,57,ECE
15NG1A0133,III-I SEM,RT31016,IPR & PATENTS,22,34,56,ECE
15NG1A0133,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,43,61,ECE
15NG1A0133,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,45,63,ECE
15NG1A0134,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,20,25,45,ECE
15NG1A0134,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,26,24,50,ECE
15NG1A0134,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,12,42,ECE
15NG1A0134,III-I SEM,RT31014,ENGINEERING GEOLOGY,20,24,44,ECE
15NG1A0134,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,26,24,50,ECE
15NG1A0134,III-I SEM,RT31016,IPR & PATENTS,24,31,55,ECE
15NG1A0134,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,20,44,64,ECE
15NG1A0134,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,42,59,ECE
15NG1A0136,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,27,65,92,ECE
15NG1A0136,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,28,42,70,ECE
15NG1A0136,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,36,66,ECE
15NG1A0136,III-I SEM,RT31014,ENGINEERING GEOLOGY,28,34,62,ECE
15NG1A0136,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,25,57,82,ECE
15NG1A0136,III-I SEM,RT31016,IPR & PATENTS,23,62,85,ECE
15NG1A0136,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,23,49,72,ECE
15NG1A0136,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,47,65,ECE
15NG1A0137,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,21,70,91,ECE
15NG1A0137,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,23,24,47,ECE
15NG1A0137,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,24,54,ECE
15NG1A0137,III-I SEM,RT31014,ENGINEERING GEOLOGY,24,31,55,ECE
15NG1A0137,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,26,36,62,ECE
15NG1A0137,III-I SEM,RT31016,IPR & PATENTS,24,34,58,ECE
15NG1A0137,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,44,62,ECE
15NG1A0137,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,42,60,ECE
15NG1A0139,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,20,30,50,ECE
15NG1A0139,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,25,38,63,ECE
15NG1A0139,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,67,97,ECE
15NG1A0139,III-I SEM,RT31014,ENGINEERING GEOLOGY,26,43,69,ECE
15NG1A0139,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,21,66,87,ECE
15NG1A0139,III-I SEM,RT31016,IPR & PATENTS,22,41,63,ECE
15NG1A0139,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,45,63,ECE
15NG1A0139,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,44,62,ECE
15NG1A0140,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,9,17,26,ECE
15NG1A0140,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,18,5,23,ECE
15NG1A0140,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,20,13,33,ECE
15NG1A0140,III-I SEM,RT31014,ENGINEERING GEOLOGY,23,11,34,ECE
15NG1A0140,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,22,12,34,ECE
15NG1A0140,III-I SEM,RT31016,IPR & PATENTS,10,24,34,ECE
15NG1A0140,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,16,43,59,ECE
15NG1A0140,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,40,57,ECE
15NG1A0141,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,20,26,46,ECE
15NG1A0141,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,19,43,62,ECE
15NG1A0141,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,25,31,56,ECE
15NG1A0141,III-I SEM,RT31014,ENGINEERING GEOLOGY,17,30,47,ECE
15NG1A0141,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,26,44,70,ECE
15NG1A0141,III-I SEM,RT31016,IPR & PATENTS,22,61,83,ECE
15NG1A0141,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,44,62,ECE
15NG1A0141,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,46,63,ECE
15NG1A0142,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,18,54,72,ECE
15NG1A0142,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,26,13,39,ECE
15NG1A0142,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,25,21,46,ECE
15NG1A0142,III-I SEM,RT31014,ENGINEERING GEOLOGY,20,9,29,ECE
15NG1A0142,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,18,34,52,ECE
15NG1A0142,III-I SEM,RT31016,IPR & PATENTS,22,29,51,ECE
15NG1A0142,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,16,42,58,ECE
15NG1A0142,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,45,62,ECE
15NG1A0143,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,28,44,72,ECE
15NG1A0143,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,30,65,95,ECE
15NG1A0143,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,70,100,ECE
15NG1A0143,III-I SEM,RT31014,ENGINEERING GEOLOGY,28,38,66,ECE
15NG1A0143,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,26,61,87,ECE
15NG1A0143,III-I SEM,RT31016,IPR & PATENTS,27,47,74,ECE
15NG1A0143,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,20,49,69,ECE
15NG1A0143,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,48,66,ECE
15NG1A0144,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,25,56,81,ECE
15NG1A0144,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,29,53,82,ECE
15NG1A0144,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,6,36,ECE
15NG1A0144,III-I SEM,RT31014,ENGINEERING GEOLOGY,28,61,89,ECE
15NG1A0144,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,29,36,65,ECE
15NG1A0144,III-I SEM,RT31016,IPR & PATENTS,28,49,77,ECE
15NG1A0144,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,46,64,ECE
15NG1A0144,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,43,61,ECE
15NG1A0145,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,25,24,49,ECE
15NG1A0145,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,23,24,47,ECE
15NG1A0145,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,11,41,ECE
15NG1A0145,III-I SEM,RT31014,ENGINEERING GEOLOGY,27,27,54,ECE
15NG1A0145,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,17,36,53,ECE
15NG1A0145,III-I SEM,RT31016,IPR & PATENTS,24,48,72,ECE
15NG1A0145,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,20,44,64,ECE
15NG1A0145,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,44,61,ECE
15NG1A0146,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,19,59,78,ECE
15NG1A0146,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,25,42,67,ECE
15NG1A0146,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,28,58,ECE
15NG1A0146,III-I SEM,RT31014,ENGINEERING GEOLOGY,24,62,86,ECE
15NG1A0146,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,29,40,69,ECE
15NG1A0146,III-I SEM,RT31016,IPR & PATENTS,26,40,66,ECE
15NG1A0146,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,22,47,69,ECE
15NG1A0146,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,45,63,ECE
15NG1A0147,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,24,34,58,ECE
15NG1A0147,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,30,34,64,ECE
15NG1A0147,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,59,89,ECE
15NG1A0147,III-I SEM,RT31014,ENGINEERING GEOLOGY,26,50,76,ECE
15NG1A0147,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,28,66,94,ECE
15NG1A0147,III-I SEM,RT31016,IPR & PATENTS,20,37,57,ECE
15NG1A0147,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,19,46,65,ECE
15NG1A0147,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,44,61,ECE
15NG1A0148,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,25,46,71,ECE
15NG1A0148,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,28,53,81,ECE
15NG1A0148,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,28,26,54,ECE
15NG1A0148,III-I SEM,RT31014,ENGINEERING GEOLOGY,26,33,59,ECE
15NG1A0148,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,28,39,67,ECE
15NG1A0148,III-I SEM,RT31016,IPR & PATENTS,26,46,72,ECE
15NG1A0148,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,23,46,69,ECE
15NG1A0148,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,44,61,ECE
15NG1A0149,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,20,46,66,ECE
15NG1A0149,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,26,47,73,ECE
15NG1A0149,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,28,31,59,ECE
15NG1A0149,III-I SEM,RT31014,ENGINEERING GEOLOGY,26,24,50,ECE
15NG1A0149,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,27,42,69,ECE
15NG1A0149,III-I SEM,RT31016,IPR & PATENTS,24,43,67,ECE
15NG1A0149,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,45,63,ECE
15NG1A0149,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,45,63,ECE
15NG1A0150,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,24,60,84,ECE
15NG1A0150,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,28,37,65,ECE
15NG1A0150,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,40,70,ECE
15NG1A0150,III-I SEM,RT31014,ENGINEERING GEOLOGY,27,45,72,ECE
15NG1A0150,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,28,48,76,ECE
15NG1A0150,III-I SEM,RT31016,IPR & PATENTS,22,42,64,ECE
15NG1A0150,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,45,63,ECE
15NG1A0150,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,45,63,ECE
15NG1A0151,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,13,20,33,ECE
15NG1A0151,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,19,0,19,ECE
15NG1A0151,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,21,9,30,ECE
15NG1A0151,III-I SEM,RT31014,ENGINEERING GEOLOGY,20,18,38,ECE
15NG1A0151,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,26,16,42,ECE
15NG1A0151,III-I SEM,RT31016,IPR & PATENTS,20,9,29,ECE
15NG1A0151,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,16,42,58,ECE
15NG1A0151,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,17,43,60,ECE
15NG1A0152,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,24,43,67,ECE
15NG1A0152,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,27,49,76,ECE
15NG1A0152,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,34,64,ECE
15NG1A0152,III-I SEM,RT31014,ENGINEERING GEOLOGY,25,33,58,ECE
15NG1A0152,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,21,33,54,ECE
15NG1A0152,III-I SEM,RT31016,IPR & PATENTS,25,30,55,ECE
15NG1A0152,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,18,45,63,ECE
15NG1A0152,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,44,62,ECE
15NG1A0153,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,24,25,49,ECE
15NG1A0153,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,25,24,49,ECE
15NG1A0153,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,30,31,61,ECE
15NG1A0153,III-I SEM,RT31014,ENGINEERING GEOLOGY,21,26,47,ECE
15NG1A0153,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,24,38,62,ECE
15NG1A0153,III-I SEM,RT31016,IPR & PATENTS,19,43,62,ECE
15NG1A0153,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,17,42,59,ECE
15NG1A0153,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,18,42,60,ECE
15NG1A0154,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,14,15,29,ECE
15NG1A0154,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,17,20,37,ECE
15NG1A0154,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,27,20,47,ECE
15NG1A0154,III-I SEM,RT31014,ENGINEERING GEOLOGY,19,28,47,ECE
15NG1A0154,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,20,16,36,ECE
15NG1A0154,III-I SEM,RT31016,IPR & PATENTS,23,24,47,ECE
15NG1A0154,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,21,45,66,ECE
15NG1A0154,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,20,44,64,ECE
15NG1A0155,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,17,28,45,ECE
15NG1A0155,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,18,29,47,ECE
15NG1A0155,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,27,31,58,ECE
15NG1A0155,III-I SEM,RT31014,ENGINEERING GEOLOGY,20,34,54,ECE
15NG1A0155,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,29,32,61,ECE
15NG1A0155,III-I SEM,RT31016,IPR & PATENTS,25,32,57,ECE
15NG1A0155,III-I SEM,RT31017,GEOTECHNICAL ENGINEERING LAB,20,45,65,ECE
15NG1A0155,III-I SEM,RT31018,ENGINEERING GEOLOGY LAB,22,44,66,ECE
15NG1A0156,III-I SEM,RT31011,GEOTECHNICAL ENGINEERING-I,14,46,60,ECE
15NG1A0156,III-I SEM,RT31012,STRUCTURAL ANALYSIS-II,22,48,70,ECE
15NG1A0156,III-I SEM,RT31013,DESIGN AND DRAWING OF REINFORCED CONCRETE S,25,12,37,ECE
15NG1A0156,III-I SEM,RT31014,ENGINEERING GEOLOGY,20,47,67,ECE
15NG1A0156,III-I SEM,RT31015,TRANSPORTATION ENGINEERING-I,16,27,43,ECE
15NG1A0156,III-I SEM,RT31016,IPR & PATENTS,22,30,52,ECE
